"order_id";"order_date";"ship_mode";"segment";"country";"city";"state";"postal_code";"region";"sub_category";"product_id";"cost_price";"list_price";"quantity";"discount_percent";"category_Office Supplies";"category_Technology";"sales";"order_month";"order_day";"order_weekday";"order_hour";"log_sales";"profit"
5314;"2022-02-10 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94110;"West";"Furnishings";"FUR-FU-10000222";50;60;2;2;0;0;120;2;10;3;0;4.795790545596741;10
5315;"2023-03-31 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94110;"West";"Envelopes";"OFF-EN-10001219";20;30;4;4;1;0;120;3;31;4;0;4.795790545596741;10
5316;"2022-11-29 00:00:00";"Standard Class";"Consumer";"United States";"Greensboro";"North Carolina";27405;"South";"Chairs";"FUR-CH-10002304";170;190;9;3;0;0;1710;11;29;1;0;7.444833273892193;20
5317;"2023-11-19 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Furnishings";"FUR-FU-10002364";10;10;2;5;0;0;20;11;19;6;0;3.044522437723423;0
5318;"2023-05-06 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Furnishings";"FUR-FU-10004864";10;10;1;3;0;0;10;5;6;5;0;2.3978952727983707;0
5319;"2022-03-23 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Paper";"OFF-PA-10003172";20;20;4;4;1;0;80;3;23;2;0;4.394449154672439;0
5320;"2022-06-04 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Binders";"OFF-BI-10000977";30;30;3;2;1;0;90;6;4;5;0;4.51085950651685;0
5321;"2023-09-01 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Tables";"FUR-TA-10000198";2030;2310;7;3;0;0;16170;9;1;4;0;9.690974793577944;280
5322;"2023-07-11 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Binders";"OFF-BI-10003984";20;30;4;2;1;0;120;7;11;1;0;4.795790545596741;10
5323;"2022-04-20 00:00:00";"First Class";"Home Office";"United States";"Knoxville";"Tennessee";37918;"South";"Furnishings";"FUR-FU-10003691";20;20;2;5;0;0;40;4;20;2;0;3.713572066704308;0
5324;"2022-08-09 00:00:00";"Second Class";"Consumer";"United States";"Grand Island";"Nebraska";68801;"Central";"Paper";"OFF-PA-10004082";20;20;2;3;1;0;40;8;9;1;0;3.713572066704308;0
5325;"2023-06-06 00:00:00";"Standard Class";"Consumer";"United States";"Lakewood";"California";90712;"West";"Art";"OFF-AR-10003723";20;20;5;4;1;0;100;6;6;1;0;4.61512051684126;0
5326;"2023-07-18 00:00:00";"Standard Class";"Consumer";"United States";"Lakewood";"California";90712;"West";"Furnishings";"FUR-FU-10004270";30;30;6;5;0;0;180;7;18;1;0;5.198497031265826;0
5327;"2022-03-09 00:00:00";"Standard Class";"Corporate";"United States";"Lawrence";"Massachusetts";1841;"East";"Art";"OFF-AR-10003183";10;10;2;3;1;0;20;3;9;2;0;3.044522437723423;0
5328;"2023-08-08 00:00:00";"Second Class";"Consumer";"United States";"Los Angeles";"California";90049;"West";"Paper";"OFF-PA-10002005";20;20;3;3;1;0;60;8;8;1;0;4.110873864173311;0
5329;"2022-03-01 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77036;"Central";"Phones";"TEC-PH-10000149";30;30;2;3;0;1;60;3;1;1;0;4.110873864173311;0
5330;"2023-09-21 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10035;"East";"Binders";"OFF-BI-10001524";30;30;2;2;1;0;60;9;21;3;0;4.110873864173311;0
5331;"2023-08-21 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Furnishings";"FUR-FU-10004748";50;60;1;2;0;0;60;8;21;0;0;4.110873864173311;10
5332;"2023-06-04 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Binders";"OFF-BI-10001460";60;60;5;2;1;0;300;6;4;6;0;5.707110264748875;0
5333;"2023-01-06 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Supplies";"OFF-SU-10002503";20;20;4;5;1;0;80;1;6;4;0;4.394449154672439;0
5334;"2023-03-09 00:00:00";"Standard Class";"Consumer";"United States";"Newark";"Delaware";19711;"East";"Furnishings";"FUR-FU-10001731";10;10;4;5;0;0;40;3;9;3;0;3.713572066704308;0
5335;"2023-03-22 00:00:00";"Standard Class";"Consumer";"United States";"Newark";"Delaware";19711;"East";"Paper";"OFF-PA-10002160";20;20;3;4;1;0;60;3;22;2;0;4.110873864173311;0
5336;"2023-05-03 00:00:00";"Standard Class";"Consumer";"United States";"Newark";"Delaware";19711;"East";"Paper";"OFF-PA-10002659";0;0;1;2;1;0;0;5;3;2;0;0.0;0
5337;"2023-01-23 00:00:00";"Standard Class";"Corporate";"United States";"Seattle";"Washington";98105;"West";"Binders";"OFF-BI-10001636";30;30;4;4;1;0;120;1;23;0;0;4.795790545596741;0
5338;"2022-12-19 00:00:00";"Standard Class";"Corporate";"United States";"Scottsdale";"Arizona";85254;"West";"Paper";"OFF-PA-10000062";290;310;7;4;1;0;2170;12;19;0;0;7.682943169878292;20
5339;"2023-10-12 00:00:00";"Second Class";"Consumer";"United States";"Oceanside";"New York";11572;"East";"Storage";"OFF-ST-10002554";210;240;5;5;1;0;1200;10;12;3;0;7.0909098220799835;30
5340;"2022-06-19 00:00:00";"Second Class";"Consumer";"United States";"Oceanside";"New York";11572;"East";"Envelopes";"OFF-EN-10001509";10;10;6;5;1;0;60;6;19;6;0;4.110873864173311;0
5341;"2023-03-23 00:00:00";"Second Class";"Consumer";"United States";"Oceanside";"New York";11572;"East";"Accessories";"TEC-AC-10002018";10;10;2;3;0;1;20;3;23;3;0;3.044522437723423;0
5342;"2023-12-31 00:00:00";"Second Class";"Consumer";"United States";"Oceanside";"New York";11572;"East";"Accessories";"TEC-AC-10002637";770;900;5;4;0;1;4500;12;31;6;0;8.412054873292933;130
5343;"2022-07-04 00:00:00";"Standard Class";"Corporate";"United States";"Dallas";"Texas";75220;"Central";"Envelopes";"OFF-EN-10001509";0;0;1;2;1;0;0;7;4;0;0;0.0;0
5344;"2023-03-16 00:00:00";"Standard Class";"Corporate";"United States";"Dallas";"Texas";75220;"Central";"Phones";"TEC-PH-10004922";260;270;5;2;0;1;1350;3;16;3;0;7.208600337960199;10
5345;"2023-08-25 00:00:00";"Second Class";"Consumer";"United States";"Rochester";"New York";14609;"East";"Accessories";"TEC-AC-10002550";30;30;1;2;0;1;30;8;25;4;0;3.4339872044851463;0
5346;"2023-08-26 00:00:00";"Second Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Storage";"OFF-ST-10003208";610;730;4;2;1;0;2920;8;26;5;0;7.979681302387741;120
5347;"2023-06-25 00:00:00";"Second Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Binders";"OFF-BI-10003981";10;10;3;4;1;0;30;6;25;6;0;3.4339872044851463;0
5348;"2022-12-09 00:00:00";"Second Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Binders";"OFF-BI-10001031";10;10;2;4;1;0;20;12;9;4;0;3.044522437723423;0
5349;"2023-07-12 00:00:00";"Standard Class";"Corporate";"United States";"Woodbury";"Minnesota";55125;"Central";"Binders";"OFF-BI-10003676";30;30;3;5;1;0;90;7;12;2;0;4.51085950651685;0
5350;"2022-07-08 00:00:00";"Standard Class";"Corporate";"United States";"Woodbury";"Minnesota";55125;"Central";"Paper";"OFF-PA-10004082";40;40;5;2;1;0;200;7;8;4;0;5.303304908059076;0
5351;"2022-11-24 00:00:00";"Standard Class";"Consumer";"United States";"Park Ridge";"Illinois";60068;"Central";"Paper";"OFF-PA-10001019";120;140;9;3;1;0;1260;11;24;3;0;7.13966033596492;20
5352;"2022-08-09 00:00:00";"Standard Class";"Corporate";"United States";"Dallas";"Texas";75217;"Central";"Paper";"OFF-PA-10004665";30;40;4;5;1;0;160;8;9;1;0;5.081404364984463;10
5353;"2023-12-16 00:00:00";"Standard Class";"Corporate";"United States";"Dallas";"Texas";75217;"Central";"Phones";"TEC-PH-10002447";300;330;2;4;0;1;660;12;16;5;0;6.493753839851686;30
5354;"2023-09-22 00:00:00";"First Class";"Corporate";"United States";"Monroe";"Louisiana";71203;"South";"Binders";"OFF-BI-10000014";70;90;8;2;1;0;720;9;22;4;0;6.580639137284949;20
5355;"2022-11-25 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90004;"West";"Chairs";"FUR-CH-10002439";230;280;6;4;0;0;1680;11;25;4;0;7.427144133408616;50
5356;"2022-06-07 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90004;"West";"Paper";"OFF-PA-10003063";10;10;2;5;1;0;20;6;7;1;0;3.044522437723423;0
5357;"2022-11-10 00:00:00";"Standard Class";"Consumer";"United States";"San Francisco";"California";94109;"West";"Binders";"OFF-BI-10002982";30;30;5;5;1;0;150;11;10;3;0;5.017279836814924;0
5358;"2022-10-01 00:00:00";"Standard Class";"Consumer";"United States";"San Francisco";"California";94122;"West";"Accessories";"TEC-AC-10004510";20;20;1;2;0;1;20;10;1;5;0;3.044522437723423;0
5359;"2022-03-09 00:00:00";"Standard Class";"Consumer";"United States";"San Francisco";"California";94122;"West";"Storage";"OFF-ST-10000321";20;20;2;4;1;0;40;3;9;2;0;3.713572066704308;0
5360;"2023-11-21 00:00:00";"Standard Class";"Consumer";"United States";"San Francisco";"California";94122;"West";"Art";"OFF-AR-10004602";50;50;2;2;1;0;100;11;21;1;0;4.61512051684126;0
5361;"2022-01-22 00:00:00";"Standard Class";"Corporate";"United States";"Fayetteville";"North Carolina";28314;"South";"Bookcases";"FUR-BO-10003433";170;200;8;2;0;0;1600;1;22;5;0;7.3783837129967145;30
5362;"2023-09-24 00:00:00";"First Class";"Corporate";"United States";"Dallas";"Texas";75217;"Central";"Storage";"OFF-ST-10001496";620;720;5;5;1;0;3600;9;24;6;0;8.188966863648876;100
5363;"2023-07-13 00:00:00";"Standard Class";"Consumer";"United States";"Wichita";"Kansas";67212;"Central";"Furnishings";"FUR-FU-10000672";60;70;6;5;0;0;420;7;13;3;0;6.042632833682381;10
5364;"2022-11-22 00:00:00";"Standard Class";"Consumer";"United States";"Wichita";"Kansas";67212;"Central";"Appliances";"OFF-AP-10001293";80;80;2;5;1;0;160;11;22;1;0;5.081404364984463;0
5365;"2023-10-18 00:00:00";"Second Class";"Corporate";"United States";"Springfield";"Oregon";97477;"West";"Appliances";"OFF-AP-10000692";50;60;4;5;1;0;240;10;18;2;0;5.484796933490655;10
5366;"2023-01-23 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Phones";"TEC-PH-10004539";130;150;1;4;0;1;150;1;23;0;0;5.017279836814924;20
5367;"2023-11-14 00:00:00";"Standard Class";"Consumer";"United States";"Seattle";"Washington";98103;"West";"Phones";"TEC-PH-10002923";80;90;3;5;0;1;270;11;14;1;0;5.602118820879701;10
5368;"2023-03-15 00:00:00";"Standard Class";"Consumer";"United States";"Seattle";"Washington";98103;"West";"Labels";"OFF-LA-10004689";10;10;4;4;1;0;40;3;15;2;0;3.713572066704308;0
5369;"2023-08-05 00:00:00";"Standard Class";"Consumer";"United States";"Seattle";"Washington";98103;"West";"Storage";"OFF-ST-10001228";20;20;1;5;1;0;20;8;5;5;0;3.044522437723423;0
5370;"2023-03-11 00:00:00";"First Class";"Corporate";"United States";"Akron";"Ohio";44312;"East";"Paper";"OFF-PA-10003302";80;90;3;4;1;0;270;3;11;5;0;5.602118820879701;10
5371;"2023-08-18 00:00:00";"Standard Class";"Corporate";"United States";"Oak Park";"Michigan";48237;"Central";"Furnishings";"FUR-FU-10004665";240;270;2;2;0;0;540;8;18;4;0;6.293419278846481;30
5372;"2022-03-16 00:00:00";"Standard Class";"Corporate";"United States";"Oak Park";"Michigan";48237;"Central";"Furnishings";"FUR-FU-10004188";260;310;3;4;0;0;930;3;16;2;0;6.836259277277067;50
5373;"2023-01-14 00:00:00";"Standard Class";"Corporate";"United States";"Houston";"Texas";77041;"Central";"Paper";"OFF-PA-10003177";20;20;3;3;1;0;60;1;14;5;0;4.110873864173311;0
5374;"2023-08-17 00:00:00";"Standard Class";"Corporate";"United States";"Houston";"Texas";77041;"Central";"Tables";"FUR-TA-10002607";290;350;7;2;0;0;2450;8;17;3;0;7.804251383528112;60
5375;"2022-01-13 00:00:00";"Standard Class";"Corporate";"United States";"Houston";"Texas";77041;"Central";"Paper";"OFF-PA-10001166";10;10;2;2;1;0;20;1;13;3;0;3.044522437723423;0
5376;"2022-01-22 00:00:00";"Standard Class";"Corporate";"United States";"Seattle";"Washington";98103;"West";"Accessories";"TEC-AC-10004510";90;100;6;5;0;1;600;1;22;5;0;6.398594934535208;10
5377;"2023-03-23 00:00:00";"Standard Class";"Corporate";"United States";"Seattle";"Washington";98103;"West";"Art";"OFF-AR-10004062";30;30;3;3;1;0;90;3;23;3;0;4.51085950651685;0
5378;"2023-02-23 00:00:00";"First Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Envelopes";"OFF-EN-10000056";310;350;7;2;1;0;2450;2;23;3;0;7.804251383528112;40
5379;"2022-01-21 00:00:00";"First Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Storage";"OFF-ST-10001469";160;170;4;4;1;0;680;1;21;4;0;6.523562306149512;10
5380;"2022-09-08 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Paper";"OFF-PA-10000551";20;20;3;4;1;0;60;9;8;3;0;4.110873864173311;0
5381;"2023-04-28 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Machines";"TEC-MA-10000423";100;110;6;4;0;1;660;4;28;4;0;6.493753839851686;10
5382;"2023-08-06 00:00:00";"Second Class";"Corporate";"United States";"Houston";"Texas";77070;"Central";"Paper";"OFF-PA-10001870";30;30;5;4;1;0;150;8;6;6;0;5.017279836814924;0
5383;"2022-06-18 00:00:00";"Second Class";"Corporate";"United States";"Houston";"Texas";77070;"Central";"Fasteners";"OFF-FA-10001843";20;20;8;5;1;0;160;6;18;5;0;5.081404364984463;0
5384;"2023-09-06 00:00:00";"Second Class";"Corporate";"United States";"Houston";"Texas";77070;"Central";"Paper";"OFF-PA-10002036";10;10;2;3;1;0;20;9;6;2;0;3.044522437723423;0
5385;"2022-03-01 00:00:00";"Standard Class";"Consumer";"United States";"Philadelphia";"Pennsylvania";19143;"East";"Phones";"TEC-PH-10001760";330;360;3;3;0;1;1080;3;1;1;0;6.985641817639208;30
5386;"2022-11-11 00:00:00";"Standard Class";"Consumer";"United States";"Philadelphia";"Pennsylvania";19143;"East";"Phones";"TEC-PH-10000673";470;550;14;5;0;1;7700;11;11;4;0;8.94910546953925;80
5387;"2022-06-16 00:00:00";"Standard Class";"Consumer";"United States";"Rogers";"Arkansas";72756;"South";"Binders";"OFF-BI-10000829";30;40;9;2;1;0;360;6;16;3;0;5.8888779583328805;10
5388;"2022-03-11 00:00:00";"Second Class";"Corporate";"United States";"Los Angeles";"California";90045;"West";"Phones";"TEC-PH-10001924";140;170;3;3;0;1;510;3;11;4;0;6.236369590203704;30
5389;"2022-12-18 00:00:00";"Second Class";"Corporate";"United States";"Los Angeles";"California";90045;"West";"Accessories";"TEC-AC-10004864";90;110;3;5;0;1;330;12;18;6;0;5.802118375377063;20
5390;"2023-07-02 00:00:00";"Second Class";"Corporate";"United States";"Los Angeles";"California";90045;"West";"Labels";"OFF-LA-10004345";10;10;2;4;1;0;20;7;2;6;0;3.044522437723423;0
5391;"2023-02-15 00:00:00";"Second Class";"Corporate";"United States";"Seattle";"Washington";98105;"West";"Binders";"OFF-BI-10000088";20;30;3;2;1;0;90;2;15;2;0;4.51085950651685;10
5392;"2023-06-15 00:00:00";"Standard Class";"Corporate";"United States";"Wilmington";"Delaware";19805;"East";"Labels";"OFF-LA-10002787";20;20;6;4;1;0;120;6;15;3;0;4.795790545596741;0
5393;"2022-11-14 00:00:00";"Standard Class";"Corporate";"United States";"Wilmington";"Delaware";19805;"East";"Labels";"OFF-LA-10001569";10;10;2;3;1;0;20;11;14;0;0;3.044522437723423;0
5394;"2022-12-02 00:00:00";"Standard Class";"Corporate";"United States";"Wilmington";"Delaware";19805;"East";"Binders";"OFF-BI-10002429";190;210;7;4;1;0;1470;12;2;4;0;7.293697720601438;20
5395;"2023-02-03 00:00:00";"Standard Class";"Corporate";"United States";"Wilmington";"Delaware";19805;"East";"Bookcases";"FUR-BO-10000362";940;1030;6;3;0;0;6180;2;3;4;0;8.729235349659273;90
5396;"2023-03-19 00:00:00";"Second Class";"Corporate";"United States";"Provo";"Utah";84604;"West";"Paper";"OFF-PA-10003016";20;20;7;5;1;0;140;3;19;6;0;4.948759890378168;0
5397;"2023-04-15 00:00:00";"Same Day";"Corporate";"United States";"San Francisco";"California";94110;"West";"Furnishings";"FUR-FU-10002501";50;60;5;2;0;0;300;4;15;5;0;5.707110264748875;10
5398;"2023-02-21 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90004;"West";"Appliances";"OFF-AP-10003622";40;40;12;4;1;0;480;2;21;1;0;6.175867270105761;0
5399;"2023-01-16 00:00:00";"Standard Class";"Corporate";"United States";"Lancaster";"Ohio";43130;"East";"Binders";"OFF-BI-10002764";0;0;3;5;1;0;0;1;16;0;0;0.0;0
5400;"2023-08-23 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90004;"West";"Bookcases";"FUR-BO-10001798";500;560;5;5;0;0;2800;8;23;2;0;7.937731775260109;60
5401;"2022-02-14 00:00:00";"First Class";"Consumer";"United States";"Seattle";"Washington";98103;"West";"Accessories";"TEC-AC-10000158";60;70;2;5;0;1;140;2;14;0;0;4.948759890378168;10
5402;"2022-02-01 00:00:00";"First Class";"Consumer";"United States";"Seattle";"Washington";98103;"West";"Accessories";"TEC-AC-10000303";70;80;2;4;0;1;160;2;1;1;0;5.081404364984463;10
5403;"2022-05-01 00:00:00";"Standard Class";"Corporate";"United States";"New York City";"New York";10024;"East";"Binders";"OFF-BI-10003910";20;20;4;5;1;0;80;5;1;6;0;4.394449154672439;0
5404;"2023-07-19 00:00:00";"Standard Class";"Corporate";"United States";"New York City";"New York";10024;"East";"Binders";"OFF-BI-10000138";0;0;1;4;1;0;0;7;19;2;0;0.0;0
5405;"2023-12-16 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Phones";"TEC-PH-10002398";410;450;5;2;0;1;2250;12;16;5;0;7.719129840906732;40
5406;"2022-07-11 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Accessories";"TEC-AC-10003399";30;40;1;3;0;1;40;7;11;0;0;3.713572066704308;10
5407;"2023-04-01 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Fasteners";"OFF-FA-10000992";10;10;3;5;1;0;30;4;1;5;0;3.4339872044851463;0
5408;"2022-04-25 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94109;"West";"Paper";"OFF-PA-10003022";70;90;4;2;1;0;360;4;25;0;0;5.8888779583328805;20
5409;"2022-08-01 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94109;"West";"Binders";"OFF-BI-10002854";20;20;1;3;1;0;20;8;1;0;0;3.044522437723423;0
5410;"2023-12-11 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94109;"West";"Binders";"OFF-BI-10001670";80;90;3;4;1;0;270;12;11;0;0;5.602118820879701;10
5411;"2022-12-02 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94109;"West";"Storage";"OFF-ST-10001837";30;40;1;4;1;0;40;12;2;4;0;3.713572066704308;10
5412;"2023-06-15 00:00:00";"Standard Class";"Consumer";"United States";"Clovis";"New Mexico";88101;"West";"Binders";"OFF-BI-10002012";10;10;7;3;1;0;70;6;15;3;0;4.2626798770413155;0
5413;"2023-11-05 00:00:00";"Standard Class";"Consumer";"United States";"Clovis";"New Mexico";88101;"West";"Accessories";"TEC-AC-10004992";80;100;3;2;0;1;300;11;5;6;0;5.707110264748875;20
5414;"2023-10-11 00:00:00";"First Class";"Consumer";"United States";"Wichita";"Kansas";67212;"Central";"Phones";"TEC-PH-10003171";200;220;5;5;0;1;1100;10;11;2;0;7.00397413672268;20
5415;"2023-01-07 00:00:00";"Standard Class";"Consumer";"United States";"Chicago";"Illinois";60653;"Central";"Appliances";"OFF-AP-10000390";60;70;6;5;1;0;420;1;7;5;0;6.042632833682381;10
5416;"2022-01-20 00:00:00";"Standard Class";"Consumer";"United States";"Chicago";"Illinois";60653;"Central";"Paper";"OFF-PA-10004888";20;20;4;5;1;0;80;1;20;3;0;4.394449154672439;0
5417;"2022-08-30 00:00:00";"Standard Class";"Consumer";"United States";"Chicago";"Illinois";60653;"Central";"Phones";"TEC-PH-10004188";30;40;2;2;0;1;80;8;30;1;0;4.394449154672439;10
5418;"2023-08-12 00:00:00";"Second Class";"Corporate";"United States";"Omaha";"Nebraska";68104;"Central";"Binders";"OFF-BI-10004099";20;20;2;5;1;0;40;8;12;5;0;3.713572066704308;0
5419;"2023-02-12 00:00:00";"First Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Paper";"OFF-PA-10004621";30;40;7;4;1;0;280;2;12;6;0;5.638354669333745;10
5420;"2023-07-31 00:00:00";"First Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Phones";"TEC-PH-10002103";140;150;2;2;0;1;300;7;31;0;0;5.707110264748875;10
